id,styleId,size,quantity
6524,1125,"11.5",50
6525,1125,"12",52
6526,1126,"XS",1
6527,1126,"S",22
6528,1126,"M",33
6529,1126,"L",6
6530,1126,"XL",25
6531,1126,"XXL",17
6532,1127,"XS",59
6533,1127,"S",27
6534,1127,"M",20
6535,1127,"L",33
6536,1127,"XL",23
6537,1127,"XXL",22
6538,1128,"XS",38
6539,1128,"S",29
6540,1128,"M",56
6541,1128,"L",22
6542,1128,"XL",2
6543,1128,"XXL",54
6544,1129,"XS",40
6545,1129,"S",11
6546,1129,"M",58
6547,1129,"L",37
6548,1129,"XL",34
6549,1129,"XXL",39
6550,1130,"XS",46
6551,1130,"S",40
6552,1130,"M",13
6553,1130,"L",52
6554,1130,"XL",44
6555,1130,"XXL",23
6556,1131,"XS",2
6557,1131,"S",15
6558,1131,"M",42
6559,1131,"L",51
6560,1131,"XL",21
6561,1131,"XXL",2
6562,1132,"XS",16
6563,1132,"S",10
6564,1132,"M",28
6565,1132,"L",28
6566,1132,"XL",55
6567,1132,"XXL",7
6568,1133,"One Size",50
6569,1134,"One Size",29
6570,1135,"One Size",6
6571,1136,"One Size",3
6572,1137,"XS",27
6573,1137,"S",34
6574,1137,"M",12
6575,1137,"L",15
6576,1137,"XL",38
6577,1137,"XXL",16
6578,1138,"XS",40
6579,1138,"S",17
6580,1138,"M",28
6581,1138,"L",0
6582,1138,"XL",52
6583,1138,"XXL",3
6584,1139,"XS",25
6585,1139,"S",2
6586,1139,"M",27
6587,1139,"L",21
6588,1139,"XL",19
6589,1139,"XXL",35
6590,1140,"XS",59
6591,1140,"S",25
6592,1140,"M",35
6593,1140,"L",12
6594,1140,"XL",56
6595,1140,"XXL",33
6596,1141,"XS",23
6597,1141,"S",42
6598,1141,"M",2
6599,1141,"L",40
6600,1141,"XL",38
6601,1141,"XXL",7
6602,1142,"XS",45
6603,1142,"S",11
6604,1142,"M",12
6605,1142,"L",55
6606,1142,"XL",40
6607,1142,"XXL",42
6608,1143,"XS",40
6609,1143,"S",11
6610,1143,"M",1
6611,1143,"L",0
6612,1143,"XL",4
6613,1143,"XXL",3
6614,1144,"XS",17
6615,1144,"S",27
6616,1144,"M",32
6617,1144,"L",7
6618,1144,"XL",57
6619,1144,"XXL",48
6620,1145,"XS",38
6621,1145,"S",4
6622,1145,"M",42
6623,1145,"L",35
6624,1145,"XL",45
6625,1145,"XXL",54
6626,1146,"XS",20
6627,1146,"S",24
6628,1146,"M",30
6629,1146,"L",29
6630,1146,"XL",1
6631,1146,"XXL",55
6632,1147,"XS",21
6633,1147,"S",22
6634,1147,"M",33
6635,1147,"L",39
6636,1147,"XL",16
6637,1147,"XXL",49
6638,1148,"7",35
6639,1148,"7.5",13
6640,1148,"8",4
6641,1148,"8.5",24
6642,1148,"9",38
6643,1148,"9.5",47
6644,1148,"10",59
6645,1148,"10.5",19
6646,1148,"11",43
6647,1148,"11.5",38
6648,1148,"12",40
6649,1149,"7",53
6650,1149,"7.5",11
6651,1149,"8",13
6652,1149,"8.5",39
6653,1149,"9",50
6654,1149,"9.5",54
6655,1149,"10",51
6656,1149,"10.5",2
6657,1149,"11",4
6658,1149,"11.5",30
6659,1149,"12",28
6660,1150,"7",50
6661,1150,"7.5",21
6662,1150,"8",11
6663,1150,"8.5",52
6664,1150,"9",17
6665,1150,"9.5",45
6666,1150,"10",52
6667,1150,"10.5",49
6668,1150,"11",33
6669,1150,"11.5",38
6670,1150,"12",57
6671,1151,"XS",34
6672,1151,"S",18
6673,1151,"M",46
6674,1151,"L",57
6675,1151,"XL",13
6676,1151,"XXL",54
6677,1152,"One Size",30
6678,1153,"One Size",8
6679,1154,"One Size",21
6680,1155,"XS",37
6681,1155,"S",5
6682,1155,"M",39
6683,1155,"L",17
6684,1155,"XL",20
6685,1155,"XXL",42
6686,1156,"XS",44
6687,1156,"S",33
6688,1156,"M",16
6689,1156,"L",56
6690,1156,"XL",31
6691,1156,"XXL",3
6692,1157,"XS",45
6693,1157,"S",32
6694,1157,"M",14
6695,1157,"L",54
6696,1157,"XL",46
6697,1157,"XXL",44
6698,1158,"XS",29
6699,1158,"S",40
6700,1158,"M",3
6701,1158,"L",12
6702,1158,"XL",54
6703,1158,"XXL",19
6704,1159,"XS",25
6705,1159,"S",28
6706,1159,"M",30
6707,1159,"L",52
6708,1159,"XL",21
6709,1159,"XXL",55
6710,1160,"XS",44
6711,1160,"S",33
6712,1160,"M",31
6713,1160,"L",30
6714,1160,"XL",31
6715,1160,"XXL",3
6716,1161,"XS",38
6717,1161,"S",48
6718,1161,"M",43
6719,1161,"L",3
6720,1161,"XL",26
6721,1161,"XXL",12
6722,1162,"XS",59
6723,1162,"S",20
6724,1162,"M",14
6725,1162,"L",5
6726,1162,"XL",20
6727,1162,"XXL",15
6728,1163,"XS",3
6729,1163,"S",47
6730,1163,"M",9
6731,1163,"L",20
6732,1163,"XL",16
6733,1163,"XXL",25
6734,1164,"XS",29
6735,1164,"S",55
6736,1164,"M",47
6737,1164,"L",42
6738,1164,"XL",2
6739,1164,"XXL",2
6740,1165,"XS",57
6741,1165,"S",39
6742,1165,"M",6
6743,1165,"L",0
6744,1165,"XL",26
6745,1165,"XXL",47
6746,1166,"XS",17
6747,1166,"S",41
6748,1166,"M",55
6749,1166,"L",24
6750,1166,"XL",31
6751,1166,"XXL",40
6752,1167,"XS",50
6753,1167,"S",51
6754,1167,"M",14
6755,1167,"L",20
6756,1167,"XL",47
6757,1167,"XXL",23
6758,1168,"XS",57
6759,1168,"S",49
6760,1168,"M",4
6761,1168,"L",35
6762,1168,"XL",29
6763,1168,"XXL",29
6764,1169,"XS",21
6765,1169,"S",59
6766,1169,"M",3
6767,1169,"L",31
6768,1169,"XL",14
6769,1169,"XXL",17
6770,1170,"One Size",29
6771,1171,"One Size",4
6772,1172,"One Size",2
6773,1173,"One Size",20
6774,1174,"One Size",24
6775,1175,"One Size",16
6776,1176,"One Size",52
6777,1177,"One Size",7
6778,1178,"One Size",9
6779,1179,"One Size",11
6780,1180,"XS",11
6781,1180,"S",49
6782,1180,"M",27
6783,1180,"L",47
6784,1180,"XL",17
6785,1180,"XXL",45
6786,1181,"XS",46
6787,1181,"S",22
6788,1181,"M",7
6789,1181,"L",36
6790,1181,"XL",55
6791,1181,"XXL",35
6792,1182,"XS",22
6793,1182,"S",18
6794,1182,"M",23
6795,1182,"L",59
6796,1182,"XL",5
6797,1182,"XXL",40
6798,1183,"XS",9
6799,1183,"S",5
6800,1183,"M",9
6801,1183,"L",59
6802,1183,"XL",1
6803,1183,"XXL",20
6804,1184,"XS",48
6805,1184,"S",0
6806,1184,"M",26
6807,1184,"L",3
6808,1184,"XL",35
6809,1184,"XXL",52
6810,1185,"XS",38
6811,1185,"S",9
6812,1185,"M",52
6813,1185,"L",46
6814,1185,"XL",19
6815,1185,"XXL",59
6816,1186,"XS",25
6817,1186,"S",50
6818,1186,"M",24
6819,1186,"L",54
6820,1186,"XL",19
6821,1186,"XXL",52
6822,1187,"XS",28
6823,1187,"S",51
6824,1187,"M",0
6825,1187,"L",28
6826,1187,"XL",55
6827,1187,"XXL",59
6828,1188,"XS",14
6829,1188,"S",31
6830,1188,"M",23
6831,1188,"L",7
6832,1188,"XL",45
6833,1188,"XXL",16
6834,1189,"XS",39
6835,1189,"S",5
6836,1189,"M",54
6837,1189,"L",3
6838,1189,"XL",28
6839,1189,"XXL",48
6840,1190,"XS",36
6841,1190,"S",0
6842,1190,"M",34
6843,1190,"L",9
6844,1190,"XL",38
6845,1190,"XXL",21
6846,1191,"One Size",28
6847,1192,"One Size",12
6848,1193,"One Size",33
6849,1194,"One Size",15
6850,1195,"One Size",6
6851,1196,"One Size",55
6852,1197,"One Size",57
6853,1198,"One Size",21
6854,1199,"XS",27
6855,1199,"S",29
6856,1199,"M",13
6857,1199,"L",17
6858,1199,"XL",37
6859,1199,"XXL",8
6860,1200,"XS",0
6861,1200,"S",50
6862,1200,"M",56
6863,1200,"L",4
6864,1200,"XL",0
6865,1200,"XXL",49
6866,1201,"XS",22
6867,1201,"S",54
6868,1201,"M",50
6869,1201,"L",20
6870,1201,"XL",24
6871,1201,"XXL",31
6872,1202,"XS",33
6873,1202,"S",53
6874,1202,"M",10
6875,1202,"L",23
6876,1202,"XL",42
6877,1202,"XXL",33
6878,1203,"XS",29
6879,1203,"S",36
6880,1203,"M",21
6881,1203,"L",48
6882,1203,"XL",32
6883,1203,"XXL",39
6884,1204,"XS",59
6885,1204,"S",34
6886,1204,"M",17
6887,1204,"L",53
6888,1204,"XL",3
6889,1204,"XXL",35
6890,1205,"XS",59
6891,1205,"S",19
6892,1205,"M",57
6893,1205,"L",21
6894,1205,"XL",20
6895,1205,"XXL",34
6896,1206,"XS",14
6897,1206,"S",42
6898,1206,"M",40
6899,1206,"L",33
6900,1206,"XL",45
6901,1206,"XXL",42
6902,1207,"XS",12
6903,1207,"S",8
6904,1207,"M",43
6905,1207,"L",35
6906,1207,"XL",41
6907,1207,"XXL",38
6908,1208,"XS",26
6909,1208,"S",49
6910,1208,"M",41
6911,1208,"L",45
6912,1208,"XL",29
6913,1208,"XXL",48
6914,1209,"XS",32
6915,1209,"S",3
6916,1209,"M",42
6917,1209,"L",4
6918,1209,"XL",32
6919,1209,"XXL",25
6920,1210,"XS",57
6921,1210,"S",23
6922,1210,"M",51
6923,1210,"L",16
6924,1210,"XL",21
6925,1210,"XXL",16
6926,1211,"XS",23
6927,1211,"S",10
6928,1211,"M",26
6929,1211,"L",36
6930,1211,"XL",14
6931,1211,"XXL",6
6932,1212,"XS",16
6933,1212,"S",57
6934,1212,"M",31
6935,1212,"L",56
6936,1212,"XL",36
6937,1212,"XXL",51
6938,1213,"XS",12
6939,1213,"S",20
6940,1213,"M",32
6941,1213,"L",13
6942,1213,"XL",26
6943,1213,"XXL",10
6944,1214,"XS",33
6945,1214,"S",17
6946,1214,"M",37
6947,1214,"L",3
6948,1214,"XL",5
6949,1214,"XXL",0
6950,1215,"XS",35
6951,1215,"S",51
6952,1215,"M",32
6953,1215,"L",25
6954,1215,"XL",43
6955,1215,"XXL",42
6956,1216,"XS",24
6957,1216,"S",19
6958,1216,"M",2
6959,1216,"L",59
6960,1216,"XL",33
6961,1216,"XXL",33
6962,1217,"XS",37
6963,1217,"S",7
6964,1217,"M",47
6965,1217,"L",18
6966,1217,"XL",47
6967,1217,"XXL",15
6968,1218,"XS",51
6969,1218,"S",12
6970,1218,"M",33
6971,1218,"L",15
6972,1218,"XL",57
6973,1218,"XXL",3
6974,1219,"XS",46
6975,1219,"S",23
6976,1219,"M",51
6977,1219,"L",45
6978,1219,"XL",49
6979,1219,"XXL",40
6980,1220,"XS",37
6981,1220,"S",47
6982,1220,"M",28
6983,1220,"L",54
6984,1220,"XL",36
6985,1220,"XXL",2
6986,1221,"7",13
6987,1221,"7.5",37
6988,1221,"8",28
6989,1221,"8.5",10
6990,1221,"9",37
6991,1221,"9.5",14
6992,1221,"10",36
6993,1221,"10.5",47
6994,1221,"11",34
6995,1221,"11.5",14
6996,1221,"12",57
6997,1222,"7",57
6998,1222,"7.5",28
6999,1222,"8",3
7000,1222,"8.5",16
7001,1222,"9",13
7002,1222,"9.5",54
7003,1222,"10",51
7004,1222,"10.5",40
7005,1222,"11",10
7006,1222,"11.5",38
7007,1222,"12",27
7008,1223,"XS",16
7009,1223,"S",42
7010,1223,"M",19
7011,1223,"L",40
7012,1223,"XL",22
7013,1223,"XXL",15
7014,1224,"7",11
7015,1224,"7.5",59
7016,1224,"8",11
7017,1224,"8.5",21
7018,1224,"9",54
7019,1224,"9.5",56
7020,1224,"10",49
7021,1224,"10.5",0
7022,1224,"11",8
7023,1224,"11.5",58
7024,1224,"12",11
7025,1225,"7",47
7026,1225,"7.5",26
7027,1225,"8",12
7028,1225,"8.5",16
7029,1225,"9",48
7030,1225,"9.5",17
7031,1225,"10",36
7032,1225,"10.5",13
7033,1225,"11",12
7034,1225,"11.5",2
7035,1225,"12",39
7036,1226,"7",8
7037,1226,"7.5",10
7038,1226,"8",33
7039,1226,"8.5",47
7040,1226,"9",11
7041,1226,"9.5",13
7042,1226,"10",0
7043,1226,"10.5",19
7044,1226,"11",15
7045,1226,"11.5",9
7046,1226,"12",39
7047,1227,"7",10
7048,1227,"7.5",16
7049,1227,"8",42
7050,1227,"8.5",14
7051,1227,"9",57
7052,1227,"9.5",48
7053,1227,"10",12
7054,1227,"10.5",28
7055,1227,"11",16
7056,1227,"11.5",55
7057,1227,"12",1
7058,1228,"XS",3
7059,1228,"S",45
7060,1228,"M",28
7061,1228,"L",48
7062,1228,"XL",19
7063,1228,"XXL",12
7064,1229,"One Size",36
7065,1230,"One Size",55
7066,1231,"One Size",31
7067,1232,"XS",55
7068,1232,"S",52
7069,1232,"M",44
7070,1232,"L",53
7071,1232,"XL",20
7072,1232,"XXL",6
7073,1233,"XS",7
7074,1233,"S",30
7075,1233,"M",59
7076,1233,"L",46
7077,1233,"XL",11
7078,1233,"XXL",11
7079,1234,"XS",47
7080,1234,"S",0
7081,1234,"M",50
7082,1234,"L",45
7083,1234,"XL",12
7084,1234,"XXL",9
7085,1235,"XS",9
7086,1235,"S",2
7087,1235,"M",3
7088,1235,"L",18
7089,1235,"XL",14
7090,1235,"XXL",6
7091,1236,"XS",10
7092,1236,"S",30
7093,1236,"M",43
7094,1236,"L",22
7095,1236,"XL",26
7096,1236,"XXL",4
7097,1237,"XS",4
7098,1237,"S",38
7099,1237,"M",48
7100,1237,"L",1
7101,1237,"XL",37
7102,1237,"XXL",6
7103,1238,"7",30
7104,1238,"7.5",57
7105,1238,"8",36
7106,1238,"8.5",53
7107,1238,"9",32
7108,1238,"9.5",42
7109,1238,"10",45
7110,1238,"10.5",47
7111,1238,"11",20
7112,1238,"11.5",42
7113,1238,"12",6
7114,1239,"7",44
7115,1239,"7.5",17
7116,1239,"8",12
7117,1239,"8.5",5
7118,1239,"9",9
7119,1239,"9.5",47
7120,1239,"10",3
7121,1239,"10.5",58
7122,1239,"11",44
7123,1239,"11.5",11
7124,1239,"12",3
7125,1240,"XS",56
7126,1240,"S",28
7127,1240,"M",57
7128,1240,"L",35
7129,1240,"XL",51
7130,1240,"XXL",47
7131,1241,"XS",11
7132,1241,"S",37
7133,1241,"M",39
7134,1241,"L",2
7135,1241,"XL",27
7136,1241,"XXL",14
7137,1242,"XS",57
7138,1242,"S",19
7139,1242,"M",6
7140,1242,"L",43
7141,1242,"XL",47
7142,1242,"XXL",8
7143,1243,"XS",59
7144,1243,"S",55
7145,1243,"M",30
7146,1243,"L",45
7147,1243,"XL",20
7148,1243,"XXL",32
7149,1244,"XS",0
7150,1244,"S",12
7151,1244,"M",58
7152,1244,"L",49
7153,1244,"XL",22
7154,1244,"XXL",58
7155,1245,"XS",16
7156,1245,"S",56
7157,1245,"M",37
7158,1245,"L",48
7159,1245,"XL",58
7160,1245,"XXL",5
7161,1246,"XS",48
7162,1246,"S",15
7163,1246,"M",25
7164,1246,"L",21
7165,1246,"XL",20
7166,1246,"XXL",35
7167,1247,"XS",25
7168,1247,"S",20
7169,1247,"M",27
7170,1247,"L",50
7171,1247,"XL",45
7172,1247,"XXL",29
7173,1248,"XS",39
7174,1248,"S",9
7175,1248,"M",52
7176,1248,"L",19
7177,1248,"XL",30
7178,1248,"XXL",40
7179,1249,"XS",32
7180,1249,"S",14
7181,1249,"M",3
7182,1249,"L",11
7183,1249,"XL",10
7184,1249,"XXL",56
7185,1250,"One Size",11
7186,1251,"XS",36
7187,1251,"S",33
7188,1251,"M",19
7189,1251,"L",50
7190,1251,"XL",30
7191,1251,"XXL",42
7192,1252,"XS",10
7193,1252,"S",30
7194,1252,"M",1
7195,1252,"L",48
7196,1252,"XL",23
7197,1252,"XXL",20
7198,1253,"XS",3
7199,1253,"S",26
7200,1253,"M",42
7201,1253,"L",28
7202,1253,"XL",29
7203,1253,"XXL",54
7204,1254,"XS",52
7205,1254,"S",31
7206,1254,"M",29
7207,1254,"L",17
7208,1254,"XL",41
7209,1254,"XXL",24
7210,1255,"XS",24
7211,1255,"S",23
7212,1255,"M",14
7213,1255,"L",17
7214,1255,"XL",31
7215,1255,"XXL",49
7216,1256,"XS",1
7217,1256,"S",10
7218,1256,"M",20
7219,1256,"L",2
7220,1256,"XL",19
7221,1256,"XXL",50
7222,1257,"XS",50
7223,1257,"S",29
7224,1257,"M",55
7225,1257,"L",58
7226,1257,"XL",41
7227,1257,"XXL",18
7228,1258,"XS",59
7229,1258,"S",35
7230,1258,"M",7
7231,1258,"L",15
7232,1258,"XL",3
7233,1258,"XXL",16
7234,1259,"XS",27
7235,1259,"S",17
7236,1259,"M",4
7237,1259,"L",42
7238,1259,"XL",6
7239,1259,"XXL",45
7240,1260,"XS",52
7241,1260,"S",43
7242,1260,"M",49
7243,1260,"L",47
7244,1260,"XL",16
7245,1260,"XXL",37
7246,1261,"XS",48
7247,1261,"S",25
7248,1261,"M",34
7249,1261,"L",37
7250,1261,"XL",34
7251,1261,"XXL",37
7252,1262,"XS",22
7253,1262,"S",24
7254,1262,"M",15
7255,1262,"L",43
7256,1262,"XL",32
7257,1262,"XXL",40
7258,1263,"XS",20
7259,1263,"S",42
7260,1263,"M",45
7261,1263,"L",43
7262,1263,"XL",55
7263,1263,"XXL",56
7264,1264,"XS",5
7265,1264,"S",47
7266,1264,"M",19
7267,1264,"L",57
7268,1264,"XL",57
7269,1264,"XXL",47
7270,1265,"XS",47
7271,1265,"S",45
7272,1265,"M",1
7273,1265,"L",18
7274,1265,"XL",49
7275,1265,"XXL",2
7276,1266,"XS",10
7277,1266,"S",26
7278,1266,"M",6
7279,1266,"L",18
7280,1266,"XL",35
7281,1266,"XXL",52
7282,1267,"XS",0
7283,1267,"S",3
7284,1267,"M",58
7285,1267,"L",24
7286,1267,"XL",25
7287,1267,"XXL",3
7288,1268,"XS",1
7289,1268,"S",55
7290,1268,"M",54
7291,1268,"L",25
7292,1268,"XL",14
7293,1268,"XXL",17
7294,1269,"XS",29
7295,1269,"S",25
7296,1269,"M",25
7297,1269,"L",27
7298,1269,"XL",26
7299,1269,"XXL",53
7300,1270,"XS",12
7301,1270,"S",15
7302,1270,"M",34
7303,1270,"L",38
7304,1270,"XL",54
7305,1270,"XXL",22
7306,1271,"XS",2
7307,1271,"S",58
7308,1271,"M",7
7309,1271,"L",13
7310,1271,"XL",44
7311,1271,"XXL",53
7312,1272,"XS",44
7313,1272,"S",53
7314,1272,"M",52
7315,1272,"L",8
7316,1272,"XL",50
7317,1272,"XXL",59
7318,1273,"XS",10
7319,1273,"S",29
7320,1273,"M",10
7321,1273,"L",35
7322,1273,"XL",16
7323,1273,"XXL",47
7324,1274,"XS",3
7325,1274,"S",26
7326,1274,"M",56
7327,1274,"L",42
7328,1274,"XL",40
7329,1274,"XXL",5
7330,1275,"XS",30
7331,1275,"S",3
7332,1275,"M",56
7333,1275,"L",48
7334,1275,"XL",22
7335,1275,"XXL",5
7336,1276,"XS",20
7337,1276,"S",54
7338,1276,"M",36
7339,1276,"L",42
7340,1276,"XL",50
7341,1276,"XXL",11
7342,1277,"XS",49
7343,1277,"S",57
7344,1277,"M",51
7345,1277,"L",59
7346,1277,"XL",40
7347,1277,"XXL",49
7348,1278,"XS",58
7349,1278,"S",5
7350,1278,"M",56
7351,1278,"L",8
7352,1278,"XL",37
7353,1278,"XXL",57
7354,1279,"One Size",35
7355,1280,"One Size",53
7356,1281,"One Size",36
7357,1282,"One Size",59
7358,1283,"One Size",34
7359,1284,"One Size",39
7360,1285,"XS",10
7361,1285,"S",52
7362,1285,"M",57
7363,1285,"L",24
7364,1285,"XL",15
7365,1285,"XXL",9
7366,1286,"XS",3
7367,1286,"S",20
7368,1286,"M",52
7369,1286,"L",19
7370,1286,"XL",6
7371,1286,"XXL",20
7372,1287,"XS",43
7373,1287,"S",32
7374,1287,"M",46
7375,1287,"L",23
7376,1287,"XL",16
7377,1287,"XXL",25
7378,1288,"XS",41
7379,1288,"S",22
7380,1288,"M",56
7381,1288,"L",40
7382,1288,"XL",55
7383,1288,"XXL",19
7384,1289,"XS",21
7385,1289,"S",17
7386,1289,"M",49
7387,1289,"L",5
7388,1289,"XL",51
7389,1289,"XXL",44
7390,1290,"XS",39
7391,1290,"S",33
7392,1290,"M",51
7393,1290,"L",22
7394,1290,"XL",9
7395,1290,"XXL",0
7396,1291,"XS",23
7397,1291,"S",23
7398,1291,"M",11
7399,1291,"L",21
7400,1291,"XL",47
7401,1291,"XXL",15
7402,1292,"XS",47
7403,1292,"S",11
7404,1292,"M",16
7405,1292,"L",24
7406,1292,"XL",11
7407,1292,"XXL",40
7408,1293,"7",29
7409,1293,"7.5",38
7410,1293,"8",38
7411,1293,"8.5",0
7412,1293,"9",20
7413,1293,"9.5",3
7414,1293,"10",29
7415,1293,"10.5",39
7416,1293,"11",17
7417,1293,"11.5",21
7418,1293,"12",41
7419,1294,"XS",27
7420,1294,"S",52
7421,1294,"M",40
7422,1294,"L",51
7423,1294,"XL",19
7424,1294,"XXL",17
7425,1295,"XS",44
7426,1295,"S",27
7427,1295,"M",22
7428,1295,"L",48
7429,1295,"XL",42
7430,1295,"XXL",33
7431,1296,"XS",19
7432,1296,"S",54
7433,1296,"M",2
7434,1296,"L",31
7435,1296,"XL",32
7436,1296,"XXL",46
7437,1297,"XS",41
7438,1297,"S",23
7439,1297,"M",22
7440,1297,"L",6
7441,1297,"XL",12
7442,1297,"XXL",42
7443,1298,"7",40
7444,1298,"7.5",41
7445,1298,"8",52
7446,1298,"8.5",47
7447,1298,"9",19
7448,1298,"9.5",7
7449,1298,"10",48
7450,1298,"10.5",18
7451,1298,"11",44
7452,1298,"11.5",14
7453,1298,"12",35
7454,1299,"XS",37
7455,1299,"S",56
7456,1299,"M",43
7457,1299,"L",52
7458,1299,"XL",16
7459,1299,"XXL",12
7460,1300,"XS",36
7461,1300,"S",8
7462,1300,"M",43
7463,1300,"L",37
7464,1300,"XL",59
7465,1300,"XXL",17
7466,1301,"XS",21
7467,1301,"S",1
7468,1301,"M",45
7469,1301,"L",5
7470,1301,"XL",41
7471,1301,"XXL",53
7472,1302,"XS",45
7473,1302,"S",44
7474,1302,"M",45
7475,1302,"L",46
7476,1302,"XL",47
7477,1302,"XXL",55
7478,1303,"XS",46
7479,1303,"S",35
7480,1303,"M",5
7481,1303,"L",58
7482,1303,"XL",35
7483,1303,"XXL",52
7484,1304,"XS",34
7485,1304,"S",27
7486,1304,"M",17
7487,1304,"L",56
7488,1304,"XL",58
7489,1304,"XXL",31
7490,1305,"XS",27
7491,1305,"S",59
7492,1305,"M",32
7493,1305,"L",3
7494,1305,"XL",54
7495,1305,"XXL",41
7496,1306,"XS",51
7497,1306,"S",11
7498,1306,"M",59
7499,1306,"L",33
7500,1306,"XL",48
7501,1306,"XXL",17
7502,1307,"XS",55
7503,1307,"S",42
7504,1307,"M",3
7505,1307,"L",10
7506,1307,"XL",31
7507,1307,"XXL",30
7508,1308,"XS",32
7509,1308,"S",34
7510,1308,"M",50
7511,1308,"L",35
7512,1308,"XL",15
7513,1308,"XXL",56
7514,1309,"XS",26
7515,1309,"S",49
7516,1309,"M",38
7517,1309,"L",0
7518,1309,"XL",57
7519,1309,"XXL",17
7520,1310,"XS",43
7521,1310,"S",27
7522,1310,"M",22
7523,1310,"L",59
7524,1310,"XL",38
7525,1310,"XXL",19
7526,1311,"XS",32
7527,1311,"S",19
7528,1311,"M",30
7529,1311,"L",45
7530,1311,"XL",59
7531,1311,"XXL",14
7532,1312,"7",1
7533,1312,"7.5",47
7534,1312,"8",25
7535,1312,"8.5",53
7536,1312,"9",15
7537,1312,"9.5",0
7538,1312,"10",47
7539,1312,"10.5",31
7540,1312,"11",34
7541,1312,"11.5",0
7542,1312,"12",30
7543,1313,"XS",40
7544,1313,"S",6
7545,1313,"M",15
7546,1313,"L",17
7547,1313,"XL",36
7548,1313,"XXL",10
7549,1314,"XS",56
7550,1314,"S",36
7551,1314,"M",23
7552,1314,"L",29
7553,1314,"XL",42
7554,1314,"XXL",44
7555,1315,"XS",4
7556,1315,"S",55
7557,1315,"M",48
7558,1315,"L",21
7559,1315,"XL",19
7560,1315,"XXL",19
7561,1316,"XS",56
7562,1316,"S",52
7563,1316,"M",42
7564,1316,"L",4
7565,1316,"XL",12
7566,1316,"XXL",50
7567,1317,"XS",54
7568,1317,"S",20
7569,1317,"M",39
7570,1317,"L",13
7571,1317,"XL",51
7572,1317,"XXL",1
7573,1318,"XS",16
7574,1318,"S",54
7575,1318,"M",17
7576,1318,"L",27
7577,1318,"XL",47
7578,1318,"XXL",22
7579,1319,"One Size",17
7580,1320,"XS",33
7581,1320,"S",24
7582,1320,"M",58
7583,1320,"L",39
7584,1320,"XL",48
7585,1320,"XXL",35
7586,1321,"XS",5
7587,1321,"S",37
7588,1321,"M",48
7589,1321,"L",52
7590,1321,"XL",30
7591,1321,"XXL",53
7592,1322,"7",5
7593,1322,"7.5",59
7594,1322,"8",56
7595,1322,"8.5",55
7596,1322,"9",6
7597,1322,"9.5",5
7598,1322,"10",41
7599,1322,"10.5",28
7600,1322,"11",50
7601,1322,"11.5",41
7602,1322,"12",37
7603,1323,"7",8
7604,1323,"7.5",47
7605,1323,"8",17
7606,1323,"8.5",49
7607,1323,"9",8
7608,1323,"9.5",24
7609,1323,"10",53
7610,1323,"10.5",46
7611,1323,"11",22
7612,1323,"11.5",29
7613,1323,"12",46
7614,1324,"XS",33
7615,1324,"S",48
7616,1324,"M",27
7617,1324,"L",51
7618,1324,"XL",7
7619,1324,"XXL",27
7620,1325,"XS",38
7621,1325,"S",30
7622,1325,"M",14
7623,1325,"L",40
7624,1325,"XL",4
7625,1325,"XXL",4
7626,1326,"XS",54
7627,1326,"S",1
7628,1326,"M",19
7629,1326,"L",9
7630,1326,"XL",27
7631,1326,"XXL",34
7632,1327,"XS",0
7633,1327,"S",56
7634,1327,"M",20
7635,1327,"L",57
7636,1327,"XL",26
7637,1327,"XXL",4
7638,1328,"XS",48
7639,1328,"S",32
7640,1328,"M",13
7641,1328,"L",57
7642,1328,"XL",27
7643,1328,"XXL",29
7644,1329,"XS",40
7645,1329,"S",34
7646,1329,"M",58
7647,1329,"L",35
7648,1329,"XL",13
7649,1329,"XXL",28
7650,1330,"XS",48
7651,1330,"S",46
7652,1330,"M",8
7653,1330,"L",58
7654,1330,"XL",20
7655,1330,"XXL",20
7656,1331,"One Size",49
7657,1332,"One Size",12
7658,1333,"One Size",55
7659,1334,"One Size",56
7660,1335,"One Size",36
7661,1336,"XS",9
7662,1336,"S",15
7663,1336,"M",37
7664,1336,"L",44
7665,1336,"XL",45
7666,1336,"XXL",46
7667,1337,"XS",39
7668,1337,"S",33
7669,1337,"M",19
7670,1337,"L",22
7671,1337,"XL",21
7672,1337,"XXL",58
7673,1338,"XS",39
7674,1338,"S",25
7675,1338,"M",5
7676,1338,"L",43
7677,1338,"XL",32
7678,1338,"XXL",15
7679,1339,"XS",55
7680,1339,"S",47
7681,1339,"M",52
7682,1339,"L",54
7683,1339,"XL",3
7684,1339,"XXL",55
7685,1340,"XS",32
7686,1340,"S",45
7687,1340,"M",15
7688,1340,"L",37
7689,1340,"XL",7
7690,1340,"XXL",7
7691,1341,"XS",5
7692,1341,"S",12
7693,1341,"M",11
7694,1341,"L",21
7695,1341,"XL",14
7696,1341,"XXL",4
7697,1342,"7",53
7698,1342,"7.5",34
7699,1342,"8",19
7700,1342,"8.5",50
7701,1342,"9",30
7702,1342,"9.5",34
7703,1342,"10",41
7704,1342,"10.5",50
7705,1342,"11",34
7706,1342,"11.5",36
7707,1342,"12",34
7708,1343,"7",39
7709,1343,"7.5",29
7710,1343,"8",58
7711,1343,"8.5",42
7712,1343,"9",23
7713,1343,"9.5",37
