id,product_id,feature,value
3288,1484,"Buttons","Ivory"
3289,1484,"Buttons","White Resin"
3290,1484,"Material","FullSupport Hybrid Compound"
3291,1485,"Material","FullSupport Hybrid Compound"
3292,1485,"5 Year Warranty",null
3293,1485,"Green Leaf Certified",null
3294,1486,"Buttons","Black Resin"
3295,1486,"Cut","Straight"
3296,1486,"Satisfaction Guaranteed",null
3297,1486,"Buttons","White Resin"
3298,1487,"Fabric","Velvet"
3299,1487,"Fabric","Silk"
3300,1487,"Cut","Loose"
3301,1487,"Fabric","Cool Fit"
3302,1488,"Cut","Loose"
3303,1488,"Lens","Ultrasheen Gold"
3304,1488,"Non-GMO",null
3305,1489,"Lens","Ultrasheen Silver"
3306,1490,"Lifetime Guarantee",null
3307,1490,"Sustainably Sourced",null
3308,1490,"Non-GMO",null
3309,1491,"Cut","Skinny"
3310,1491,"Cut","Striaght"
3311,1492,"Fabric","80% Cotton, 20% Polyester"
3312,1492,"Lifetime Guarantee",null
3313,1492,"Non-GMO",null
3314,1493,"Frame","DuraResin"
3315,1493,"Stitching","Cross Stitch"
3316,1493,"Buttons","Ivory"
3317,1494,"Satisfaction Guaranteed",null
3318,1494,"Lens","Ultrasheen Silver"
3319,1494,"Fair Trade Certified",null
3320,1495,"Frame","AllLight Composition Resin"
3321,1495,"Material","Control Support Bridge"
3322,1496,"Non-GMO",null
3323,1496,"Lens","Ultrasheen Silver"
3324,1496,"Green Leaf Certified",null
3325,1497,"Satisfaction Guaranteed",null
3326,1498,"Fair Trade Certified",null
3327,1498,"5 Year Warranty",null
3328,1498,"Stitching","Cross Stitch"
3329,1499,"Cut","Striaght"
3330,1499,"Non-GMO",null
3331,1499,"Buttons","Ivory"
3332,1500,"Frame","DuraResin"
3333,1500,"Fair Trade Certified",null
3334,1501,"Lens","Ultrasheen Silver"
3335,1501,"Cut","Loose"
3336,1502,"Cut","Loose"
3337,1503,"Green Leaf Certified",null
3338,1503,"Cut","Skinny"
3339,1504,"Non-GMO",null
3340,1504,"Material","FullControl Skin"
3341,1505,"Cut","Skinny"
3342,1506,"Non-GMO",null
3343,1507,"Buttons","Brass"
3344,1508,"Stitching","Cross Stitch"
3345,1508,"Non-GMO",null
3346,1508,"Frame","DuraResin"
3347,1509,"Fabric","Canvas"
3348,1509,"Non-GMO",null
3349,1510,"Non-GMO",null
3350,1511,"Fair Trade Certified",null
3351,1511,"Stitching","Double Stitch"
3352,1511,"Cut","Loose"
3353,1512,"Lifetime Guarantee",null
3354,1512,"Cut","Skinny"
3355,1512,"Satisfaction Guaranteed",null
3356,1513,"Stitching","Cross Stitch"
3357,1513,"Buttons","White Resin"
3358,1513,"Material","Control Support Bridge"
3359,1514,"Non-GMO",null
3360,1515,"Sustainably Sourced",null
3361,1516,"5 Year Warranty",null
3362,1517,"Sustainably Sourced",null
3363,1517,"Cut","Skinny"
3364,1517,"Cut","Loose"
3365,1518,"Sustainably Sourced",null
3366,1518,"Cut","Striaght"
3367,1519,"Lens","Ultrasheen Gold"
3368,1519,"Buttons","Brass"
3369,1519,"Cut","Skinny"
3370,1520,"Satisfaction Guaranteed",null
3371,1520,"Cut","Skinny"
3372,1521,"Cut","Skinny"
3373,1521,"Green Leaf Certified",null
3374,1521,"Sustainably Sourced",null
3375,1522,"Fair Trade Certified",null
3376,1523,"Sustainably Sourced",null
3377,1524,"Fabric","Cool Fit"
3378,1524,"5 Year Warranty",null
3379,1524,"Non-GMO",null
3380,1525,"Cut","Skinny"
3381,1525,"Non-GMO",null
3382,1526,"Green Leaf Certified",null
3383,1527,"Non-GMO",null
3384,1527,"Fair Trade Certified",null
3385,1528,"Fair Trade Certified",null
3386,1528,"Buttons","Brass"
3387,1529,"Lifetime Guarantee",null
3388,1529,"Non-GMO",null
3389,1529,"Lifetime Guarantee",null
3390,1530,"Non-GMO",null
3391,1530,"Satisfaction Guaranteed",null
3392,1531,"Non-GMO",null
3393,1532,"Green Leaf Certified",null
3394,1532,"Non-GMO",null
3395,1532,"Non-GMO",null
3396,1533,"Cut","Straight"
3397,1533,"Green Leaf Certified",null
3398,1534,"Fabric","Wool"
3399,1534,"Non-GMO",null
3400,1535,"Material","FullSupport Hybrid Compound"
3401,1535,"Fair Trade Certified",null
3402,1536,"Non-GMO",null
3403,1537,"Non-GMO",null
3404,1537,"Non-GMO",null
3405,1538,"Non-GMO",null
3406,1538,"Cut","Skinny"
3407,1538,"Green Leaf Certified",null
3408,1539,"Buttons","White Resin"
3409,1539,"Lifetime Guarantee",null
3410,1540,"Fair Trade Certified",null
3411,1541,"5 Year Warranty",null
3412,1541,"Non-GMO",null
3413,1541,"Non-GMO",null
3414,1542,"Material","Rubber Mesh"
3415,1543,"Stitching","Double Stitch"
3416,1544,"Frame","DuraResin"
3417,1544,"Frame","DuraResin"
3418,1544,"Stitching","Double Stitch"
3419,1545,"Lifetime Guarantee",null
3420,1546,"Lifetime Guarantee",null
3421,1546,"Fair Trade Certified",null
3422,1547,"Fair Trade Certified",null
3423,1547,"Lens","100% UV Protective"
3424,1548,"Non-GMO",null
3425,1548,"5 Year Warranty",null
3426,1549,"Buttons","Ivory"
3427,1550,"Non-GMO",null
3428,1550,"Fabric","Wool"
3429,1550,"Cut","Loose"
3430,1551,"Satisfaction Guaranteed",null
3431,1552,"Satisfaction Guaranteed",null
3432,1552,"Lens","100% UV Protective"
3433,1552,"Cut","Skinny"
3434,1553,"Non-GMO",null
3435,1553,"Lens","100% UV Protective"
3436,1554,"Fabric","FullControlSkin"
3437,1554,"Buttons","Black Resin"
3438,1555,"Material","Rubber Mesh"
3439,1555,"Frame","DuraResin"
3440,1556,"Non-GMO",null
3441,1556,"Satisfaction Guaranteed",null
3442,1557,"Green Leaf Certified",null
3443,1557,"Cut","Straight"
3444,1557,"Fabric","Cool Fit"
3445,1558,"Fair Trade Certified",null
3446,1558,"Lens","100% UV Protective"
3447,1558,"Lens","Ultrasheen Gold"
3448,1559,"Cut","Skinny"
3449,1559,"Fair Trade Certified",null
3450,1560,"Cut","Skinny"
3451,1560,"Non-GMO",null
3452,1560,"Fabric","Silk"
3453,1560,"5 Year Warranty",null
3454,1561,"Stitching","Double Stitch"
3455,1561,"Stitching","Cross Stitch"
3456,1561,"Fair Trade Certified",null
3457,1561,"Fair Trade Certified",null
3458,1562,"Material","Control Support Bridge"
3459,1562,"Sustainably Sourced",null
3460,1563,"Non-GMO",null
3461,1563,"Non-GMO",null
3462,1563,"Cut","Loose"
3463,1563,"Cut","Skinny"
3464,1564,"Green Leaf Certified",null
3465,1564,"Buttons","White Resin"
3466,1565,"Material","Armor Weave"
3467,1565,"Green Leaf Certified",null
3468,1565,"Stitching","Double Stitch"
3469,1566,"5 Year Warranty",null
3470,1566,"Satisfaction Guaranteed",null
3471,1566,"5 Year Warranty",null
3472,1567,"Frame","AllLight Composition Resin"
3473,1567,"Stitching","Double Stitch"
3474,1567,"Frame","AllLight Composition Resin"
3475,1568,"Frame","AllLight Composition Resin"
3476,1568,"Lens","Ultrasheen Silver"
3477,1568,"Lifetime Guarantee",null
3478,1569,"Satisfaction Guaranteed",null
3479,1569,"Sustainably Sourced",null
3480,1570,"Non-GMO",null
3481,1570,"Non-GMO",null
3482,1571,"5 Year Warranty",null
3483,1571,"Cut","Skinny"
3484,1571,"Lifetime Guarantee",null
3485,1572,"5 Year Warranty",null
3486,1572,"Non-GMO",null
3487,1572,"Satisfaction Guaranteed",null
3488,1573,"Buttons","Ivory"
3489,1573,"Fair Trade Certified",null
3490,1574,"Green Leaf Certified",null
3491,1574,"Non-GMO",null
3492,1575,"Green Leaf Certified",null
3493,1575,"Non-GMO",null
3494,1575,"Cut","Straight"
3495,1576,"Lifetime Guarantee",null
3496,1576,"5 Year Warranty",null
3497,1576,"Green Leaf Certified",null
3498,1576,"5 Year Warranty",null
3499,1577,"Stitching","Double Stitch"
3500,1578,"Non-GMO",null
3501,1578,"Buttons","Blue Resin"
3502,1578,"Fabric","Cool Fit"
3503,1579,"Stitching","Cross Stitch"
3504,1580,"Sustainably Sourced",null
3505,1580,"Non-GMO",null
3506,1580,"Buttons","White Resin"
3507,1581,"Non-GMO",null
3508,1581,"Material","FullSupport Hybrid Compound"
3509,1581,"Fabric","Silk"
3510,1582,"Satisfaction Guaranteed",null
3511,1583,"Sustainably Sourced",null
3512,1584,"Satisfaction Guaranteed",null
3513,1584,"Buttons","Ivory"
3514,1584,"Non-GMO",null
3515,1584,"Cut","Striaght"
3516,1585,"Buttons","Blue Resin"
3517,1585,"Green Leaf Certified",null
3518,1585,"Fair Trade Certified",null
3519,1586,"Lifetime Guarantee",null
3520,1586,"Fabric","Silk"
3521,1587,"Lens","100% UV Protective"
3522,1587,"Sustainably Sourced",null
3523,1587,"Cut","Skinny"
3524,1588,"Lens","Ultrasheen Gold"
3525,1589,"Cut","Skinny"
3526,1589,"Fair Trade Certified",null
3527,1590,"Sustainably Sourced",null
3528,1590,"Non-GMO",null
3529,1591,"Lens","100% UV Protective"
3530,1591,"Cut","Loose"
3531,1591,"Buttons","Blue Resin"
3532,1592,"Fabric","Cool Fit"
3533,1592,"Material","Control Support Bridge"
3534,1593,"Fabric","Canvas"
3535,1594,"Buttons","White Resin"
3536,1594,"Fair Trade Certified",null
3537,1594,"Fair Trade Certified",null
3538,1594,"Lifetime Guarantee",null
3539,1595,"Sustainably Sourced",null
3540,1595,"Fair Trade Certified",null
3541,1595,"5 Year Warranty",null
3542,1596,"Green Leaf Certified",null
3543,1596,"Non-GMO",null
3544,1596,"5 Year Warranty",null
3545,1597,"Cut","Skinny"
3546,1597,"Fabric","Canvas"
3547,1597,"Stitching","Cross Stitch"
3548,1597,"5 Year Warranty",null
3549,1598,"Lifetime Guarantee",null
3550,1598,"Non-GMO",null
3551,1598,"5 Year Warranty",null
3552,1599,"Lifetime Guarantee",null
3553,1600,"Stitching","Double Stitch"
3554,1600,"Stitching","Double Stitch"
3555,1601,"Lifetime Guarantee",null
3556,1602,"Cut","Skinny"
3557,1603,"Material","FullSupport Hybrid Compound"
3558,1604,"Material","Control Support Bridge"
3559,1604,"Sustainably Sourced",null
3560,1604,"Non-GMO",null
3561,1604,"Lifetime Guarantee",null
3562,1605,"Satisfaction Guaranteed",null
3563,1605,"Buttons","Black Resin"
3564,1605,"Cut","Loose"
3565,1606,"5 Year Warranty",null
3566,1606,"Fair Trade Certified",null
3567,1607,"Lens","100% UV Protective"
3568,1608,"Lifetime Guarantee",null
3569,1608,"Lifetime Guarantee",null
3570,1608,"Lifetime Guarantee",null
3571,1609,"Fair Trade Certified",null
3572,1609,"Non-GMO",null
3573,1610,"Green Leaf Certified",null
3574,1610,"Green Leaf Certified",null
3575,1610,"Green Leaf Certified",null
3576,1610,"Sustainably Sourced",null
3577,1611,"Cut","Loose"
3578,1611,"Sustainably Sourced",null
3579,1611,"Green Leaf Certified",null
3580,1611,"Green Leaf Certified",null
3581,1612,"Green Leaf Certified",null
3582,1612,"Cut","Skinny"
3583,1613,"Material","Armor Weave"
3584,1613,"Cut","Loose"
3585,1614,"5 Year Warranty",null
3586,1614,"Satisfaction Guaranteed",null
3587,1615,"Non-GMO",null
3588,1615,"Frame","AllLight Composition Resin"
3589,1615,"Satisfaction Guaranteed",null
3590,1615,"Satisfaction Guaranteed",null
3591,1616,"Fabric","Silk"
3592,1617,"Material","Rubber Mesh"
3593,1618,"Buttons","Black Resin"
3594,1619,"5 Year Warranty",null
3595,1620,"Green Leaf Certified",null
3596,1621,"5 Year Warranty",null
3597,1621,"Fair Trade Certified",null
3598,1621,"Satisfaction Guaranteed",null
3599,1622,"5 Year Warranty",null
3600,1623,"Sustainably Sourced",null
3601,1624,"Buttons","Black Resin"
3602,1624,"Fabric","Velvet"
3603,1624,"Lifetime Guarantee",null
3604,1625,"Stitching","Double Stitch"
3605,1625,"Non-GMO",null
3606,1625,"5 Year Warranty",null
3607,1626,"Green Leaf Certified",null
3608,1627,"Non-GMO",null
3609,1628,"Frame","AllLight Composition Resin"
3610,1628,"Frame","DuraResin"
3611,1629,"Non-GMO",null
3612,1629,"Green Leaf Certified",null
3613,1630,"Fair Trade Certified",null
3614,1630,"Cut","Loose"
3615,1630,"Fair Trade Certified",null
3616,1630,"Material","Control Support Bridge"
3617,1631,"5 Year Warranty",null
3618,1631,"Buttons","Ivory"
3619,1631,"Satisfaction Guaranteed",null
3620,1632,"Fair Trade Certified",null
3621,1632,"5 Year Warranty",null
3622,1632,"Fair Trade Certified",null
3623,1633,"Frame","DuraResin"
3624,1633,"Sustainably Sourced",null
3625,1633,"Material","Armor Weave"
3626,1634,"Lifetime Guarantee",null
3627,1634,"Fabric","80% Cotton, 20% Polyester"
3628,1634,"Sustainably Sourced",null
3629,1635,"Sustainably Sourced",null
3630,1635,"Lens","Ultrasheen Basic"
3631,1636,"Material","Rubber Mesh"
3632,1636,"Material","FullSupport Hybrid Compound"
3633,1637,"Cut","Loose"
3634,1637,"Fair Trade Certified",null
3635,1637,"Stitching","Double Stitch"
3636,1638,"Non-GMO",null
3637,1638,"Sustainably Sourced",null
3638,1639,"5 Year Warranty",null
3639,1639,"Satisfaction Guaranteed",null
3640,1639,"Green Leaf Certified",null
3641,1639,"Lens","Ultrasheen Basic"
3642,1640,"Cut","Loose"
3643,1641,"5 Year Warranty",null
3644,1642,"Frame","AllLight Composition Resin"
3645,1642,"Sustainably Sourced",null
3646,1643,"Green Leaf Certified",null
3647,1643,"Cut","Loose"
3648,1643,"Non-GMO",null
3649,1644,"Non-GMO",null
3650,1645,"Non-GMO",null
3651,1645,"Green Leaf Certified",null
3652,1646,"5 Year Warranty",null
3653,1646,"Lifetime Guarantee",null
3654,1647,"Fabric","Wool"
3655,1648,"Fabric","95% Cotton, 5% Elastic"
3656,1648,"Satisfaction Guaranteed",null
3657,1649,"Stitching","Double Stitch"
3658,1649,"Buttons","White Resin"
3659,1650,"Green Leaf Certified",null
3660,1651,"Buttons","White Resin"
3661,1652,"Stitching","Double Stitch"
3662,1652,"Green Leaf Certified",null
3663,1653,"Fabric","Velvet"
3664,1653,"Green Leaf Certified",null
3665,1653,"Cut","Striaght"
3666,1653,"Satisfaction Guaranteed",null
3667,1654,"Cut","Skinny"
3668,1655,"Sustainably Sourced",null
3669,1655,"Stitching","Double Stitch"
3670,1655,"Cut","Loose"
3671,1655,"Sustainably Sourced",null
3672,1656,"Non-GMO",null
3673,1656,"Frame","DuraResin"
3674,1657,"Fabric","80% Cotton, 20% Polyester"
3675,1657,"Non-GMO",null
3676,1658,"Non-GMO",null
3677,1658,"Fair Trade Certified",null
3678,1659,"Material","Control Support Bridge"
3679,1659,"Cut","Loose"
3680,1659,"5 Year Warranty",null
3681,1659,"Lens","Ultrasheen Silver"
3682,1660,"Lens","Ultrasheen Silver"
3683,1660,"Lens","100% UV Protective"
3684,1661,"Material","Rubber Mesh"
3685,1661,"Non-GMO",null
3686,1661,"Buttons","Ivory"
3687,1662,"5 Year Warranty",null
3688,1662,"Fabric","Wool"
3689,1663,"Frame","AllLight Composition Resin"
3690,1663,"Frame","AllLight Composition Resin"
3691,1664,"Buttons","White Resin"
3692,1664,"Material","Rubber Mesh"
3693,1664,"Material","Rubber Mesh"
3694,1665,"Lens","Ultrasheen Silver"
3695,1666,"Cut","Skinny"
3696,1666,"Non-GMO",null
3697,1666,"5 Year Warranty",null
3698,1667,"Stitching","Double Stitch"
3699,1667,"Fabric","80% Cotton, 20% Polyester"
3700,1667,"Cut","Loose"
3701,1668,"Buttons","Blue Resin"
3702,1668,"Material","FullControl Skin"
3703,1668,"Satisfaction Guaranteed",null
3704,1669,"Lens","Ultrasheen Gold"
3705,1669,"Satisfaction Guaranteed",null
3706,1670,"Non-GMO",null
3707,1670,"Non-GMO",null
3708,1670,"Fabric","Silk"
3709,1671,"Material","Rubber Mesh"
3710,1671,"Non-GMO",null
3711,1672,"Lifetime Guarantee",null
3712,1673,"Satisfaction Guaranteed",null
3713,1673,"Non-GMO",null
3714,1673,"Non-GMO",null
3715,1674,"Lens","Ultrasheen Gold"
3716,1675,"Non-GMO",null
3717,1675,"Cut","Skinny"
3718,1675,"Buttons","Blue Resin"
3719,1675,"Green Leaf Certified",null
3720,1676,"Frame","AllLight Composition Resin"
3721,1676,"Green Leaf Certified",null
3722,1677,"Satisfaction Guaranteed",null
3723,1677,"Green Leaf Certified",null
3724,1678,"Cut","Loose"
3725,1678,"Fair Trade Certified",null
3726,1678,"Fabric","100% Cotton"
3727,1679,"Non-GMO",null
3728,1680,"Stitching","Double Stitch"
3729,1680,"Cut","Straight"
3730,1680,"Cut","Skinny"
3731,1680,"Fabric","Wool"
3732,1681,"Lens","100% UV Protective"
3733,1682,"Buttons","Blue Resin"
3734,1682,"Cut","Skinny"
3735,1682,"Stitching","Double Stitch"
3736,1683,"Satisfaction Guaranteed",null
3737,1683,"Frame","AllLight Composition Resin"
3738,1684,"Green Leaf Certified",null
3739,1684,"Stitching","Double Stitch"
3740,1684,"Cut","Skinny"
3741,1685,"5 Year Warranty",null
3742,1686,"Satisfaction Guaranteed",null
3743,1686,"Frame","AllLight Composition Resin"
3744,1686,"Cut","Striaght"
3745,1687,"Buttons","Ivory"
3746,1687,"Buttons","Blue Resin"
3747,1687,"Frame","AllLight Composition Resin"
3748,1688,"Non-GMO",null
3749,1688,"Sustainably Sourced",null
3750,1689,"Frame","DuraResin"
3751,1690,"5 Year Warranty",null
3752,1690,"Lifetime Guarantee",null
3753,1691,"Stitching","Cross Stitch"
3754,1691,"Material","Armor Weave"
3755,1692,"Material","FullSupport Hybrid Compound"
3756,1692,"Green Leaf Certified",null
3757,1692,"Non-GMO",null
3758,1693,"Material","FullSupport Hybrid Compound"
3759,1694,"Lens","100% UV Protective"
3760,1695,"Sustainably Sourced",null
3761,1695,"Non-GMO",null
3762,1695,"Lifetime Guarantee",null
3763,1696,"5 Year Warranty",null
3764,1696,"Lifetime Guarantee",null
3765,1697,"Satisfaction Guaranteed",null
3766,1698,"Cut","Loose"
3767,1698,"5 Year Warranty",null
3768,1699,"Lifetime Guarantee",null
3769,1700,"Satisfaction Guaranteed",null
3770,1701,"Lifetime Guarantee",null
3771,1702,"Non-GMO",null
3772,1702,"5 Year Warranty",null
3773,1702,"Lens","Ultrasheen Silver"
3774,1703,"Stitching","Cross Stitch"
3775,1703,"Green Leaf Certified",null
3776,1704,"Non-GMO",null
3777,1705,"5 Year Warranty",null
3778,1705,"Fabric","Cashmere"
3779,1705,"Buttons","Blue Resin"
3780,1705,"Frame","AllLight Composition Resin"
3781,1706,"Stitching","Double Stitch"
3782,1706,"Cut","Loose"
3783,1707,"Material","Control Support Bridge"
3784,1708,"Non-GMO",null
3785,1708,"Fair Trade Certified",null
3786,1708,"Cut","Loose"
3787,1709,"Non-GMO",null
3788,1709,"Lifetime Guarantee",null
3789,1710,"Fair Trade Certified",null
3790,1711,"Cut","Skinny"
3791,1711,"Satisfaction Guaranteed",null
3792,1711,"Green Leaf Certified",null
3793,1712,"Cut","Skinny"
3794,1713,"Buttons","Brass"
3795,1713,"Green Leaf Certified",null
3796,1713,"Fair Trade Certified",null
3797,1714,"Cut","Striaght"
3798,1715,"Cut","Loose"
3799,1715,"5 Year Warranty",null
3800,1715,"Lifetime Guarantee",null
3801,1716,"Sustainably Sourced",null
3802,1716,"Lens","Ultrasheen Silver"
3803,1717,"Lifetime Guarantee",null
3804,1717,"Green Leaf Certified",null
3805,1717,"Lifetime Guarantee",null
3806,1718,"Frame","DuraResin"
3807,1718,"5 Year Warranty",null
3808,1718,"Non-GMO",null
3809,1718,"5 Year Warranty",null
3810,1719,"Material","FullControl Skin"
3811,1719,"Satisfaction Guaranteed",null
3812,1719,"Cut","Straight"
3813,1719,"Lens","Ultrasheen Silver"
3814,1720,"Cut","Skinny"
3815,1721,"Cut","Loose"
3816,1721,"Frame","DuraResin"
3817,1722,"Satisfaction Guaranteed",null
3818,1722,"Lifetime Guarantee",null
3819,1722,"Lens","Ultrasheen Silver"
3820,1723,"Green Leaf Certified",null
3821,1723,"Sustainably Sourced",null
3822,1724,"Non-GMO",null
3823,1724,"Non-GMO",null
3824,1724,"Lifetime Guarantee",null
3825,1725,"Lifetime Guarantee",null
3826,1725,"Fair Trade Certified",null
3827,1725,"5 Year Warranty",null
3828,1726,"Stitching","Cross Stitch"
3829,1726,"Satisfaction Guaranteed",null
3830,1726,"Green Leaf Certified",null
3831,1727,"Non-GMO",null
3832,1727,"Cut","Skinny"
3833,1727,"Satisfaction Guaranteed",null
3834,1728,"Satisfaction Guaranteed",null
3835,1729,"Frame","AllLight Composition Resin"
3836,1729,"Fabric","80% Cotton, 20% Polyester"
3837,1730,"Fabric","FullControlSkin"
3838,1731,"Fabric","80% Cotton, 20% Polyester"
3839,1731,"Cut","Striaght"
3840,1731,"Fabric","Silk"
3841,1732,"Lifetime Guarantee",null
3842,1732,"Cut","Loose"
3843,1732,"Frame","DuraResin"
3844,1733,"Lifetime Guarantee",null
3845,1733,"Material","Control Support Bridge"
3846,1734,"Buttons","Ivory"
3847,1734,"Stitching","Double Stitch"
3848,1735,"Lifetime Guarantee",null
3849,1735,"Cut","Loose"
3850,1736,"Material","Rubber Mesh"
3851,1736,"Lifetime Guarantee",null
3852,1736,"Lens","Ultrasheen Gold"
3853,1737,"Lens","Ultrasheen Basic"
3854,1737,"Stitching","Double Stitch"
3855,1738,"Sustainably Sourced",null
3856,1738,"Non-GMO",null
3857,1738,"Stitching","Cross Stitch"
3858,1738,"Fair Trade Certified",null
3859,1739,"Sustainably Sourced",null
3860,1740,"Stitching","Cross Stitch"
3861,1740,"Frame","DuraResin"
3862,1741,"Lifetime Guarantee",null
3863,1741,"Cut","Straight"
3864,1741,"Material","Rubber Mesh"
3865,1742,"Non-GMO",null
3866,1742,"Buttons","Black Resin"
3867,1742,"Material","Control Support Bridge"
3868,1743,"Stitching","Double Stitch"
3869,1743,"Cut","Straight"
3870,1744,"Non-GMO",null
3871,1745,"Lens","100% UV Protective"
3872,1745,"Buttons","Brass"
3873,1745,"Satisfaction Guaranteed",null
3874,1746,"Fabric","95% Cotton, 5% Elastic"
3875,1746,"Material","Rubber Mesh"
3876,1747,"Sustainably Sourced",null
3877,1747,"Non-GMO",null
3878,1747,"Lifetime Guarantee",null
3879,1748,"Fabric","95% Cotton, 5% Elastic"
3880,1748,"Cut","Loose"
3881,1748,"Frame","DuraResin"
3882,1748,"5 Year Warranty",null
3883,1749,"Sustainably Sourced",null
3884,1749,"Frame","AllLight Composition Resin"
3885,1749,"Non-GMO",null
3886,1750,"Fabric","Wool"
